X1,x2,City,lat,long
PUAN ROUTE,Pelayo St.,Davao City,7.068357,125.6067558
PUAN ROUTE,Legaspi St.,Davao City,7.0242854,125.3973446
PUAN ROUTE,San Pedro St.,Davao City,7.1225126,125.6335156
PUAN ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
PUAN ROUTE,Generoso Bridge ,Davao City,,
PUAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
PUAN ROUTE,Matina,Davao City,7.0460109,125.5677279
PUAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
PUAN ROUTE,Ulas,Davao City,7.0555322,125.5440384
PUAN ROUTE,Puan,Davao City,,
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Puan,Davao City,7.0633314,125.5449356
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Ulas,Davao City,7.0555322,125.5440384
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Bangkal,Davao City,7.0917795,125.6060769
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Generoso Bridge ,Davao City,,
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Camus St.,Davao City,7.0711865,125.6076269
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,C.M. Recto Ave.,Davao City,,
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Bolton Bridge ,Davao City,7.05800475,125.6048496
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Bangkal,Davao City,7.0917795,125.6060769
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Ulas,Davao City,7.0555322,125.5440384
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Puan,Davao City,7.0633314,125.5449356
ROSALINA Ill IWWHA - ROXAS AVENUE ROUTE,Loop,Davao City,,
ROSALINA VILLAGE I ROUTE,Libby,Davao City,7.0546085,125.5337387
ROSALINA VILLAGE I ROUTE,"Bago Gallera,",Davao City,7.0672244,125.5005102
ROSALINA VILLAGE I ROUTE,Puan,Davao City,7.0633314,125.5449356
ROSALINA VILLAGE I ROUTE,Ulas,Davao City,7.0555322,125.5440384
ROSALINA VILLAGE I ROUTE,Bangkal,Davao City,7.0917795,125.6060769
ROSALINA VILLAGE I ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
ROSALINA VILLAGE I ROUTE,Quimpo Blvd.,Davao City,,
ROSALINA VILLAGE I ROUTE,Maya St.,Davao City,7.1238527,125.6486835
ROSALINA VILLAGE I ROUTE,Candelaria St.,Davao City,7.0511473,125.6032817
ROSALINA VILLAGE I ROUTE,Bolton Bridge ,Davao City,,
ROSALINA VILLAGE I ROUTE,San Pedro St.,Davao City,,
ROSALINA VILLAGE I ROUTE,C.M. Recto Ave.,Davao City,,
ROSALINA VILLAGE I ROUTE,Magsaysay Ave.,Davao City,7.0743112,125.6245835
ROSALINA VILLAGE I ROUTE,"Magsaysay Park,",Davao City,,
ROSALINA VILLAGE I ROUTE,Monteverde St.,Davao City,7.075734,125.6245887
ROSALINA VILLAGE I ROUTE,F. Bangoy St,Davao City,7.0780663,125.6227747
ROSALINA VILLAGE I ROUTE,Magsaysay Ave.,Davao City,7.0743112,125.6245835
ROSALINA VILLAGE I ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
ROSALINA VILLAGE I ROUTE,Rizal St.,Davao City,7.1158774,125.6457987
ROSALINA VILLAGE I ROUTE,Pelayo St.,Davao City,7.068357,125.6067558
ROSALINA VILLAGE I ROUTE,San Pedro St.,Davao City,7.1225126,125.6335156
ROSALINA VILLAGE I ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
ROSALINA VILLAGE I ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
ROSALINA VILLAGE I ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
ROSALINA VILLAGE I ROUTE,Bangkal,Davao City,7.0917795,125.6060769
ROSALINA VILLAGE I ROUTE,Ulas,Davao City,7.0555322,125.5440384
ROSALINA VILLAGE I ROUTE,Puan,Davao City,7.0633314,125.5449356
ROSALINA VILLAGE I ROUTE,"Bago Gallera,",Davao City,,
ROSALINA VILLAGE I ROUTE,Libby,Davao City,7.0546085,125.5337387
ROSALINA VILLAGE I ROUTE,Rosalina Village ,Davao City,7.03972125,125.5083271
SALOY ROUTE,Lamanan,Davao City,7.2404874,125.4411646
SALOY ROUTE,Calinan,Davao City,7.1675631,125.4387765
SALOY ROUTE,Tugbok,Davao City,7.109736,125.5085485
SALOY ROUTE,Mintal,Davao City,7.0794754,125.5023926
SALOY ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SALOY ROUTE,Bangkal,Davao City,7.0917795,125.6060769
SALOY ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SALOY ROUTE,Matina,Davao City,7.0460109,125.5677279
SALOY ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
SALOY ROUTE,Bolton Bridge ,Davao City,,
SALOY ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
SALOY ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
SALOY ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SALOY ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
SALOY ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
SALOY ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SALOY ROUTE,Bangkal,Davao City,,
SALOY ROUTE,Calinan,Davao City,7.1675631,125.4387765
SALOY ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
SALOY ROUTE,Mintal,Davao City,7.0794754,125.5023926
SALOY ROUTE,Tugbok,Davao City,7.109736,125.5085485
SALOY ROUTE,Calinan,Davao City,7.1675631,125.4387765
SALOY ROUTE,Lamanan,Davao City,7.2404874,125.4411646
SALOY ROUTE,Saloy,Davao City,,
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Bangkal,Davao City,7.0917795,125.6060769
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Matina,Davao City,7.0460109,125.5677279
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Quimpo Blvd.,Davao City,,
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Bolton Bridge ,Davao City,,
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,San Pedro Extension,Davao City,,
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,PNB,Davao City,7.1145862,125.6528369
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,M. Recto Ave,Davao City,7.0638756,125.6097969
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Claveria,Davao City,7.0638756,125.6097969
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Rizal St.,Davao City,,
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Ifiigo St.,Davao City,,
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Anda St.,Davao City,7.0651341,125.6062066
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,San Pedro St.,Davao City,7.1225126,125.6335156
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Matina,Davao City,7.0460109,125.5677279
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,"Catalunan Grande,",Davao City,,
SANTIAGO VILLAS VIA CATALUNAN GRANDE ROUTE,Santiago Villas,Davao City,,
SASA VIA JP LAUREL AVENUE ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
SASA VIA JP LAUREL AVENUE ROUTE,Uyanguren,Davao City,7.1142313,125.591531
SASA VIA JP LAUREL AVENUE ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SASA VIA JP LAUREL AVENUE ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SASA VIA JP LAUREL AVENUE ROUTE,Rizal St.,Davao City,7.1158774,125.6457987
SASA VIA JP LAUREL AVENUE ROUTE,Anda St.,Davao City,7.0651341,125.6062066
SASA VIA JP LAUREL AVENUE ROUTE,A. Pichon St,Davao City,7.0622627,125.6104187
SASA VIA JP LAUREL AVENUE ROUTE,Magallanes,Davao City,7.0978782,125.5905277
SASA VIA JP LAUREL AVENUE ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
SASA VIA JP LAUREL AVENUE ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
SASA VIA JP LAUREL AVENUE ROUTE,Carpenter,Davao City,7.0762742,125.6250592
SASA VIA JP LAUREL AVENUE ROUTE,R. Castillo St,Davao City,7.1038703,125.6439141
SASA VIA JP LAUREL AVENUE ROUTE,J.P. Laurel Ave.,Davao City,,
SASA VIA JP LAUREL AVENUE ROUTE,Bajada,Davao City,7.102463,125.6370206
SASA VIA JP LAUREL AVENUE ROUTE,Sasa,Davao City,,
SASA VIA R. CASTILLO ROUTE,Sasa,Davao City,7.1169154,125.6501805
SASA VIA R. CASTILLO ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
SASA VIA R. CASTILLO ROUTE,Bajada,Davao City,7.102463,125.6370206
SASA VIA R. CASTILLO ROUTE,R. Castillo St,Davao City,7.1038703,125.6439141
SASA VIA R. CASTILLO ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
SASA VIA R. CASTILLO ROUTE,Carpenter,Davao City,7.0762742,125.6250592
SASA VIA R. CASTILLO ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
SASA VIA R. CASTILLO ROUTE,Rizal Extn.,Davao City,,
SASA VIA R. CASTILLO ROUTE,Recto Ave.,Davao City,7.0638756,125.6097969
SASA VIA R. CASTILLO ROUTE,Claveria,Davao City,7.0638756,125.6097969
SASA VIA R. CASTILLO ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
SASA VIA R. CASTILLO ROUTE,Bajada,Davao City,7.102463,125.6370206
SASA VIA R. CASTILLO ROUTE,Sasa,Davao City,,
SASA VIA CABAGUIO ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
SASA VIA CABAGUIO ROUTE,Bajada,Davao City,7.102463,125.6370206
SASA VIA CABAGUIO ROUTE,R. Cabaguio Ave,Davao City,7.0974159,125.6204264
SASA VIA CABAGUIO ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
SASA VIA CABAGUIO ROUTE,Carpenter,Davao City,7.0762742,125.6250592
SASA VIA CABAGUIO ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
SASA VIA CABAGUIO ROUTE,Uyanguren,Davao City,7.1142313,125.591531
SASA VIA CABAGUIO ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SASA VIA CABAGUIO ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SASA VIA CABAGUIO ROUTE,Rizal St.,Davao City,7.1158774,125.6457987
SASA VIA CABAGUIO ROUTE,Anda St.,Davao City,7.0651341,125.6062066
SASA VIA CABAGUIO ROUTE,A. Pichon St,Davao City,7.0622627,125.6104187
SASA VIA CABAGUIO ROUTE,Magallanes,Davao City,7.0978782,125.5905277
SASA VIA CABAGUIO ROUTE,Recto Ave.,Davao City,7.0638756,125.6097969
SASA VIA CABAGUIO ROUTE,Claveria,Davao City,7.0638756,125.6097969
SASA VIA CABAGUIO ROUTE,Rizal St.,Davao City,7.1158774,125.6457987
SASA VIA CABAGUIO ROUTE,Jesus St.,Davao City,7.0660325,125.6118882
SASA VIA CABAGUIO ROUTE,Palma Gil St.,Davao City,7.0863243,125.6197619
SASA VIA CABAGUIO ROUTE,Recto Ave.,Davao City,7.0638756,125.6097969
SASA VIA CABAGUIO ROUTE,Claveria,Davao City,7.0638756,125.6097969
SASA VIA CABAGUIO ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
SASA VIA CABAGUIO ROUTE,Bajada,Davao City,7.102463,125.6370206
SASA VIA CABAGUIO ROUTE,Sasa,Davao City,,
SIBULAN (TORIL) ROUTE,Toril,Davao City,7.1130668,125.4327549
SIBULAN (TORIL) ROUTE,Puan,Davao City,7.0633314,125.5449356
SIBULAN (TORIL) ROUTE,Ulas,Davao City,7.0555322,125.5440384
SIBULAN (TORIL) ROUTE,Bangkal,Davao City,7.0917795,125.6060769
SIBULAN (TORIL) ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SIBULAN (TORIL) ROUTE,Matina,Davao City,7.0460109,125.5677279
SIBULAN (TORIL) ROUTE,Generoso Bridge ,Davao City,,
SIBULAN (TORIL) ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
SIBULAN (TORIL) ROUTE,Camus St.,Davao City,7.0711865,125.6076269
SIBULAN (TORIL) ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
SIBULAN (TORIL) ROUTE,C.M. Recto Ave.,Davao City,,
SIBULAN (TORIL) ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
SIBULAN (TORIL) ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
SIBULAN (TORIL) ROUTE,Bolton Bridge ,Davao City,7.05800475,125.6048496
SIBULAN (TORIL) ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
SIBULAN (TORIL) ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SIBULAN (TORIL) ROUTE,Matina,Davao City,7.0460109,125.5677279
SIBULAN (TORIL) ROUTE,Bangkal,Davao City,,
SIBULAN (TORIL) ROUTE,Ulas,Davao City,7.0555322,125.5440384
SIBULAN (TORIL) ROUTE,Puan,Davao City,7.0633314,125.5449356
SIBULAN (TORIL) ROUTE,Toril,Davao City,7.1130668,125.4327549
SIBULAN (TORIL) ROUTE,Sibulan,Davao City,,
SIRAWAN ROUTE,Toril,Davao City,7.1130668,125.4327549
SIRAWAN ROUTE,Puan,Davao City,7.0633314,125.5449356
SIRAWAN ROUTE,Ulas,Davao City,7.0555322,125.5440384
SIRAWAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
SIRAWAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SIRAWAN ROUTE,Matina,Davao City,7.0460109,125.5677279
SIRAWAN ROUTE,Generoso Bridge ,Davao City,,
SIRAWAN ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
SIRAWAN ROUTE,Camus St.,Davao City,7.0711865,125.6076269
SIRAWAN ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
SIRAWAN ROUTE,C.M. Recto Ave.,Davao City,,
SIRAWAN ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
SIRAWAN ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
SIRAWAN ROUTE,Bolton Bridge ,Davao City,7.05800475,125.6048496
SIRAWAN ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
SIRAWAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SIRAWAN ROUTE,Matina,Davao City,7.0460109,125.5677279
SIRAWAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
SIRAWAN ROUTE,Ulas,Davao City,7.0555322,125.5440384
SIRAWAN ROUTE,Puan,Davao City,7.0633314,125.5449356
SIRAWAN ROUTE,Toril,Davao City,7.1130668,125.4327549
SIRAWAN ROUTE,Sirawan,Davao City,,
SIRIB ROUTE,Calinan,Davao City,7.1675631,125.4387765
SIRIB ROUTE,Tugbok,Davao City,7.109736,125.5085485
SIRIB ROUTE,Mintal,Davao City,7.0794754,125.5023926
SIRIB ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SIRIB ROUTE,Bangkal,Davao City,7.0917795,125.6060769
SIRIB ROUTE,MacArthur Highway ,Davao City,,
SIRIB ROUTE,Matina,Davao City,7.0460109,125.5677279
SIRIB ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
SIRIB ROUTE,Bolton Bridge ,Davao City,,
SIRIB ROUTE,Quezon Blvd.,Davao City,,
SIRIB ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
SIRIB ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SIRIB ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SIRIB ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
SIRIB ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
SIRIB ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
SIRIB ROUTE,Matina,Davao City,7.0460109,125.5677279
SIRIB ROUTE,Bangkal,Davao City,7.0917795,125.6060769
SIRIB ROUTE,Calinan,Davao City,7.1675631,125.4387765
SIRIB ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
SIRIB ROUTE,Mintal,Davao City,7.109642,125.485759
SIRIB ROUTE,Calinan,Davao City,7.1675631,125.4387765
SIRIB ROUTE,Sirib,Davao City,,
SURAYA HOMES (CABANTIAN) ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
SURAYA HOMES (CABANTIAN) ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
SURAYA HOMES (CABANTIAN) ROUTE,R. Magsaysay Ave,Davao City,7.0462751,125.5639143
SURAYA HOMES (CABANTIAN) ROUTE,Bangoy St.,Davao City,,
SURAYA HOMES (CABANTIAN) ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
SURAYA HOMES (CABANTIAN) ROUTE,Palma Gil St.,Davao City,7.0863243,125.6197619
SURAYA HOMES (CABANTIAN) ROUTE,C.M. Recto Ave.,Davao City,,
SURAYA HOMES (CABANTIAN) ROUTE,J.P. Laurel Ave.,Davao City,,
SURAYA HOMES (CABANTIAN) ROUTE,Bajada,Davao City,7.102463,125.6370206
SURAYA HOMES (CABANTIAN) ROUTE,Dacudao,Davao City,7.0938618,125.6159997
SURAYA HOMES (CABANTIAN) ROUTE,Flyover,Davao City,7.0555322,125.5440384
SURAYA HOMES (CABANTIAN) ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
TAGAKPAN ROUTE,Tugbok,Davao City,7.109736,125.5085485
TAGAKPAN ROUTE,Mintal,Davao City,7.0794754,125.5023926
TAGAKPAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAGAKPAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TAGAKPAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAGAKPAN ROUTE,Matina,Davao City,7.0460109,125.5677279
TAGAKPAN ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
TAGAKPAN ROUTE,Bolton Bridge ,Davao City,,
TAGAKPAN ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
TAGAKPAN ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
TAGAKPAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
TAGAKPAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
TAGAKPAN ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
TAGAKPAN ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
TAGAKPAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAGAKPAN ROUTE,Matina,Davao City,7.0460109,125.5677279
TAGAKPAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TAGAKPAN ROUTE,Calinan,Davao City,7.1675631,125.4387765
TAGAKPAN ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
TAGAKPAN ROUTE,Mintal,Davao City,,
TAGAKPAN ROUTE,Tugbok,Davao City,7.109736,125.5085485
TAGLONO ROUTE,Toril,Davao City,7.1130668,125.4327549
TAGLONO ROUTE,Puan,Davao City,7.0633314,125.5449356
TAGLONO ROUTE,Ulas,Davao City,7.0555322,125.5440384
TAGLONO ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TAGLONO ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAGLONO ROUTE,Matina,Davao City,7.0460109,125.5677279
TAGLONO ROUTE,Generoso Bridge ,Davao City,,
TAGLONO ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
TAGLONO ROUTE,Camus St.,Davao City,7.0711865,125.6076269
TAGLONO ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
TAGLONO ROUTE,C.M. Recto Ave.,Davao City,,
TAGLONO ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
TAGLONO ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
TAGLONO ROUTE,Bolton Bridge ,Davao City,7.05800475,125.6048496
TAGLONO ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
TAGLONO ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAGLONO ROUTE,Matina,Davao City,7.0460109,125.5677279
TAGLONO ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TAGLONO ROUTE,Ulas,Davao City,7.0555322,125.5440384
TAGLONO ROUTE,Puan,Davao City,7.0633314,125.5449356
TAGLONO ROUTE,Toril,Davao City,,
TAGLONO ROUTE,Taglono,Davao City,,
TAGURANO (Torii) ROUTE,Toril,Davao City,7.1130668,125.4327549
TAGURANO (Torii) ROUTE,Puan,Davao City,7.0633314,125.5449356
TAGURANO (Torii) ROUTE,Ulas,Davao City,7.0555322,125.5440384
TAGURANO (Torii) ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TAGURANO (Torii) ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAGURANO (Torii) ROUTE,Matina,Davao City,7.0460109,125.5677279
TAGURANO (Torii) ROUTE,Generoso Bridge ,Davao City,,
TAGURANO (Torii) ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
TAGURANO (Torii) ROUTE,Camus St.,Davao City,7.0711865,125.6076269
TAGURANO (Torii) ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
TAGURANO (Torii) ROUTE,C.M. Recto Ave.,Davao City,,
TAGURANO (Torii) ROUTE,Claveria,Davao City,7.0638756,125.6097969
TAGURANO (Torii) ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
TAGURANO (Torii) ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
TAGURANO (Torii) ROUTE,Bolton Bridge ,Davao City,,
TAGURANO (Torii) ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
TAGURANO (Torii) ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAGURANO (Torii) ROUTE,Matina,Davao City,7.0460109,125.5677279
TAGURANO (Torii) ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TAGURANO (Torii) ROUTE,Ulas,Davao City,7.0555322,125.5440384
TAGURANO (Torii) ROUTE,Puan,Davao City,7.0633314,125.5449356
TAGURANO (Torii) ROUTE,Toril,Davao City,7.1130668,125.4327549
TAGURANO (Torii) ROUTE,Tagurano,Davao City,,
TALOMO ROUTE,MacArthur Highway ,Davao City,,
TALOMO ROUTE,Ulas,Davao City,7.0555322,125.5440384
TALOMO ROUTE,MacArthur Highway ,Davao City,,
TALOMO ROUTE,Matina,Davao City,7.0460109,125.5677279
TALOMO ROUTE,Generoso Bridge ,Davao City,,
TALOMO ROUTE,A. Pichon St,Davao City,7.0622627,125.6104187
TALOMO ROUTE,Magallanes,Davao City,7.0978782,125.5905277
TALOMO ROUTE,C.M. Recto Ave.,Davao City,,
TALOMO ROUTE,Claveria,Davao City,7.0638756,125.6097969
TALOMO ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
TALOMO ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
TALOMO ROUTE,Bolton Bridge ,Davao City,7.05800475,125.6048496
TALOMO ROUTE,Sandawa Rd.,Davao City,7.0634386,125.600769
TALOMO ROUTE,MacArthur Highway ,Davao City,,
TALOMO ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TALOMO ROUTE,Ulas,Davao City,7.0555322,125.5440384
TALOMO ROUTE,Puan,Davao City,7.0633314,125.5449356
TALOMO ROUTE,Talomo,Davao City,,
TAMAYONG ROUTE,Calinan,Davao City,7.1675631,125.4387765
TAMAYONG ROUTE,Tugbok,Davao City,7.109736,125.5085485
TAMAYONG ROUTE,Mintal,Davao City,7.0794754,125.5023926
TAMAYONG ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAMAYONG ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TAMAYONG ROUTE,MacArthur Highway ,Davao City,,
TAMAYONG ROUTE,Matina,Davao City,7.0460109,125.5677279
TAMAYONG ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
TAMAYONG ROUTE,Bolton Bridge ,Davao City,,
TAMAYONG ROUTE,Quezon Blvd.,Davao City,,
TAMAYONG ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
TAMAYONG ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
TAMAYONG ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
TAMAYONG ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
TAMAYONG ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
TAMAYONG ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAMAYONG ROUTE,Matina,Davao City,7.0460109,125.5677279
TAMAYONG ROUTE,Bangkal,Davao City,7.0917795,125.6060769
TAMAYONG ROUTE,Calinan,Davao City,7.1675631,125.4387765
TAMAYONG ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
TAMAYONG ROUTE,Mintal,Davao City,7.0794754,125.5023926
TAMAYONG ROUTE,Tugbok,Davao City,7.109736,125.5085485
TAMAYONG ROUTE,Calinan,Davao City,7.1675631,125.4387765
TAMAYONG ROUTE,Tamayong,Davao City,,
TAMBOBONG (CALINAN) ROUTE,Calinan,Davao City,7.1675631,125.4387765
TAMBOBONG (CALINAN) ROUTE,Tugbok,Davao City,7.109736,125.5085485
TAMBOBONG (CALINAN) ROUTE,Mintal,Davao City,7.0794754,125.5023926
TAMBOBONG (CALINAN) ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
TAMBOBONG (CALINAN) ROUTE,Bangkal,Davao City,7.0917795,125.6060769
